Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,Parking Compliance Officer (PARKING REPR SR),Davis,Category: Public Safety and Security,Requisition: 76939,Posting Date: 3/12/2025,"Reporting to the Compliance Supervisor, this position enforces UC Davis Traffic and Parking Code/California Vehicle Code requirements, issues parking citations and provides motorist assistance services on campus. Directs traffic, places cones, barricades and signs to support and create safe traffic flow; provides information to the public and ...",https://careerspub.universityofcalifornia.edu/psc/ucdavis/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76939&PostingSeq=1&SiteId=7&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Patient Access Services Supervisor 1,Davis Health System,Category: Support Services,Requisition: 76938,Posting Date: 3/12/2025,"CA-DS 48XAdminsupportHospital Access Services is responsible for hospital registration, admissions, emergency department arrivals and financial counseling. This position will serve as the direct report for the Emergency Department Financial Counselors and department administrative support staff. Provides guidance to support staff. Directs ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76938&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Patient Support Assistant,San Francisco Medical Center,Category: Clinical Health Services,Requisition: 84113BR,Posting Date: 3/12/2025,"Under the immediate supervision of the Sr. Custodian Supervisor, the incumbent performs the followings duties:DUTIES AND ESSENTIAL JOB FUNCTIONS 90%: GENERAL CLEANING TASKS:• Following Infection Control Policies, the employee maintains a clean, sanitary, safe, and esthetically pleasing environment for patients, staff, and visitors• Cleans occupied ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3641420,13:40:56
2025-03-13,Pediatric Emergency Department RN (CLIN NURSE 2),Davis Health System,Category: Nursing,Requisition: 74818,Posting Date: 3/12/2025,"The CN identifies and implements nursing interventions and evaluates results for a wide variety of patient populations, directs and acts as resource to other members of the nursing team as assigned and promotes compliance and support for policies. The primary responsibilities for this position consist of providing total, comprehensive, continuous ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=74818&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Pediatric Per Diem Dietitian or Per Diem Dietitian 1,Davis Health System,Category: Clinical Support Services,Requisition: 72350,Posting Date: 3/12/2025,"The Per Diem Dietitian provides medical nutrition therapy for adult and pediatric patients in inpatient and outpatient areas, in collaboration with the multidisciplinary team, as assigned. Primary responsibilities include nutrition assessment, nutrition diagnosis, nutrition intervention and evaluating patient response to nutrition interventions ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=72350&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Per Diem Rehabilitation Aide,Los Angeles,Category: Rehabilitation,Requisition: 2025-7234,Posting Date: 3/12/2025,"The mission of The Arthur Ashe Student Health and Wellness Center (The Ashe Center) is to support UCLA students in the successful attainment of their educational goals through the personalized delivery of accessible, high-quality health and wellness services, rendered with kindness and competence, by diligent, dedicated professionals. Our ...",https://jobs.ucla.edu/jobs/7234,13:40:56
2025-03-13,Perinatal Sonographer Lead,San Diego Health System,Category: Clinical Health Services,Requisition: MOP134766,Posting Date: 3/12/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=MOP134766,13:40:56
2025-03-13,Perioperative Business Operations Analyst (48X),Davis Health System,Category: Finance,Requisition: 72677,Posting Date: 3/12/2025,The Perioperative Business Operations Analyst works to solve problems of diverse scope where analysis of data requires evaluation of identifiable factors. Demonstrates good judgment in selecting methods and techniques for obtaining solutions. Contacts are both internal and external to the department. ThePerioperative Business Operations ...,https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=72677&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Personnel & Payroll Generalist,Los Angeles,Category: Human Resources,Requisition: 2025-7218,Posting Date: 3/12/2025,"Reporting to the Department Finance Officer and as part of the Financial Services team, the Personnel/Payroll Generalist interprets employment related policies and procedures for the Department Mathematics; advises faculty principal investigators and other departmental personnel on best practices for HR matters related to hiring, training ...",https://jobs.ucla.edu/jobs/7218,13:40:56
2025-03-13,Physician Assistant,Irvine,Category: Physician,Requisition: 2024-94516,Posting Date: 3/12/2025,"The position of APP in the Department of Obstetrics and Gynecology, requires a highly competent, independent yet team-oriented individual who will be immersed in the outpatient program of an academic OBGYN practice and training program in a University-based setting. Under the supervision of Vice Chair of Clinical Affairs and guided by the ...",https://careers-uci.icims.com/jobs/94516/job,13:40:56
2025-03-13,Practice Coordinator,San Francisco,Category: Support Services,Requisition: 84362BR,Posting Date: 3/12/2025,"The Practice Coordinator I is primarily responsible for representing the administrative team as the public face of the practice and works closely with the administrative, clinical and management teams to support operations and customer. S/he provides support to all functions of the administrative teams including but not limited to: IT, facilities ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3643966,13:40:56
2025-03-13,Practice Coordinator 3 (Redwood City),San Francisco Medical Center,Category: Support Services,Requisition: 84354BR,Posting Date: 3/12/2025,"As a patient-focused organization, UCSF Medical Center exists to enhance the health and well-being of people through patient care, research and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. UCSF Medical Center seeks faculty and staff that are committed to the values of professionalism ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3643879,13:40:56
2025-03-13,Principal Employee and Labor Relations Consultant,Lawrence Berkeley National Lab,Category: Clinical Laboratory Services,Requisition: 103833,Posting Date: 3/12/2025,"Lawrence Berkeley National Lab’s (LBNL) Human Resources Division has an opening for a Principal Employee and Labor Relations Consultant to join the team.In this exciting role, you will lead and contribute to the learning and development of others, while shaping Employee & Labor Relations strategies, policies, and processes. You will manage ...",https://lbl.taleo.net/careersection/2/jobdetail.ftl?job=103833,13:40:56
2025-03-13,Procurement Analyst 4,Davis Health System,Category: Finance,Requisition: 76906,Posting Date: 3/12/2025,"CA-DSThe Department of Pharmacy Services 340B Auditor focuses on 340B program compliance, performance monitoring, implementation and integration of 340B split billing software, contract pharmacy program oversight, and process improvement activities in each of these areas. As a member of the Pharmacy team, collaborates with the team to plan ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76906&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Program Coordinator,San Diego,Category: General Administration,Requisition: 134723,Posting Date: 3/12/2025,"Under primary direction of the Research Program Supervisor, the incumbent will support and facilitate projects and meetings for the California Sea Grant College Program (CASG) and Extension Program (SGEP). The SGEP consists of a statewide team with diverse areas of expertise focusing on environmental stewardship, sustainable, long-term economic ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134723,13:40:56
2025-03-13,Program Director (4169U) #76967,Berkeley,Category: Instructional Services,Requisition: 76967,Posting Date: 3/12/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76967&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Project Management Senior Associate,San Francisco,,Requisition: 83482BR,Posting Date: 3/12/2025,"Under the direction of the Senior Manager, the Project Management Senior Associate applies skills as a seasoned, experienced project management professional with a full understanding of project management frameworks and methods, relevant policies and procedures, and organizational objectives to resolve a wide range of issues. Demonstrates ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3634905,13:40:56
2025-03-13,Project Policy Analyst,Irvine,Category: General Administration,Requisition: 2025-98368,Posting Date: 3/12/2025,"Uses skills as a seasoned, experienced professional with a full understanding of analytical practices, policies and procedures; researches, analyzes and develops solutions to a wide range of issues. Demonstrates good judgment in selecting methods and techniques for obtaining solutions. Primarily deals with policies, programs and proposals which ...",https://careers-uci.icims.com/jobs/98368/job,13:40:56
2025-03-13,Protective Services Officer - Security,Davis Health System,Category: Public Safety and Security,Requisition: 76107,Posting Date: 3/12/2025,"The Protective Services Officer (PSO) augments the UC Davis Police Departments efforts to enforce all state and federal laws, the regulations of the University of California, and UC Davis Medical Center security-related policies and procedures.ThePSO will be primarily assigned to the UC Davis Medical Center but may be assigned to other facilities ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76107&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Psychiatric Registered Nurse,San Francisco Medical Center,Category: Nursing,Requisition: 84356BR,Posting Date: 3/12/2025,"Nursing Staff provides direct nursing care to adult and geriatric patients presenting with the full spectrum of psychiatric diagnosis admitted to the Langley Porter Psychiatric Hospital, inpatient unit. Under general supervision of the assigned charge nurse, nursing supervisor and nurse manager, the psychiatric RN performs nursing assessments ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3643884,13:40:56
2025-03-13,R&D Technician,San Diego,Category: Engineering,Requisition: 134627,Posting Date: 3/12/2025,"Under supervision, participates in the configuration, fabrication and testing of mechanical, hydraulic and electrical sub-systems. Performs full assembly operations and the associated test procedures. Refurbishes instruments returned from the field and prepare for re-deployment. Performs final testing, programming, and shipment preparation ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134627,13:40:56
2025-03-13,Registered Nurse,San Francisco Medical Center,Category: Nursing,Requisition: 84368BR,Posting Date: 3/12/2025,"The final salary and offer components are subject to additional approvals based on UC policy. Your placement within the salary range is dependent on a number of factors including your work experience and internal equity within this position classification at UCSF. For positions that are represented by a labor union, placement within the salary ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3644043,13:40:56
